timestamp,omega_eng(t),omega_load(t),delta_w(t)
1.155,-3.2624285537429247,-3.8470432090893936,0.5846146553464688
1.16,-1.5983227285067003,-2.158611441348738,0.5602887128420377
1.165,0.09215269361653348,-0.4432021403797185,0.5353548339962519
1.17,1.8072332835454148,1.2973918391432269,0.5098414444021879
1.175,3.5451310685581965,3.061353102863497,0.48377796569469966
1.18,5.304035752109011,4.846841644619336,0.45719410748967526
1.185,7.082116121297381,6.651996753496278,0.4301193678011028
1.19,8.877521733374417,8.474938878689255,0.4025828546851624
1.195,10.68838486790192,10.313771449818914,0.3746134180830065
1.2,12.512822658060225,12.166582674045593,0.3462399840146322
1.205,14.348939280005023,14.031447337667947,0.31749194233707634
1.21,16.19482809414492,15.906428637331343,0.28839945681357726
1.215,18.048573640002214,17.78958006113232,0.2589935788698945
1.22,19.908253504748142,19.67894731390528,0.22930619084286263
1.225,21.771940062405733,21.572570283949513,0.1993697784562194
1.23,23.637702168847593,23.468485027371585,0.16921714147600753
1.235,25.503606873021372,25.36472575312439,0.1388811198969826
1.24,27.367721232138553,27.259326783644703,0.1083944484938506
1.245,29.228114170706185,29.1503245051003,0.0777896656058843
1.25,31.08285847473369,31.035759280372897,0.04709919436079346
1.255,32.93003280638994,32.913677354431265,0.01635545195867394
1.26,34.76773934625372,34.78212884479136,-0.014389498537639156
1.265,36.59447972630834,36.63907634706655,-0.04459662075820603
1.27,38.408985712914145,38.48244018310454,-0.07345447019039852
1.275,40.20956891925572,40.31026312128302,-0.10069420202729873
1.28,41.99409358714837,42.120718935648505,-0.1266253485001343
1.285,43.76014373869649,43.912072460582536,-0.15192872188604412
1.29,45.505268232821194,45.682620414192144,-0.17735218137094932
1.295,47.22720445198535,47.43063784305779,-0.20343339107243708
1.3,48.92400676232047,49.154348568883265,-0.230341806562798
1.305,50.594051665584125,50.8519265146024,-0.25787484901827185
1.31,52.23593935678878,52.52152283177315,-0.28558347498436376
1.315,53.84834389075667,54.16130567906852,-0.31296178831185273
1.32,55.429873136556736,55.769497329295795,-0.3396241927390591
1.325,56.978985942548995,57.34439679300958,-0.3654108504605844
1.33,58.493985986936565,58.884383174619316,-0.3903971876827512
1.335,59.97308187427721,60.387902461746464,-0.41482058746925077
1.34,61.41448199434279,61.85344568089021,-0.43896368654741735
1.345,62.81648596722766,63.27952798035647,-0.4630420131288062
1.35,64.17754232792763,64.66467620001832,-0.4871338720906948
1.355,65.49625892273835,66.00742825542798,-0.5111693326896329
1.36,66.77137105949616,67.30634301588782,-0.534971956391658
1.365,68.00168616457135,68.5600159440855,-0.5583297795141533
1.37,69.18602838524406,69.76709462273769,-0.58106623749363
1.375,70.32320256128887,70.92628932335306,-0.6030867620641942
1.38,71.41198695262483,72.03637630028201,-0.6243893476571856
1.385,72.45115262372659,73.09619436948921,-0.6450417457626259
1.39,73.4394985848,74.10463752230585,-0.6651389375058443
1.395,74.3758884160929,75.06064715194128,-0.6847587358483764
1.4,75.25927605103455,75.9632069663814,-0.7039309153468594
1.405,76.08871414871949,76.8113422102466,-0.7226280615271037
1.41,76.86334563863616,77.6041230248334,-0.7407773861972373
1.415,77.58238453725674,78.34067040563217,-0.7582858683754239
1.42,78.24509458199708,79.02016261025001,-0.7750680282529316
1.425,78.85077371171269,79.64184001103759,-0.7910662993248962
1.43,79.3987485777482,80.20500735608692,-0.80625877833873
1.435,79.88837960580624,80.70903332174558,-0.8206537159393434
1.44,80.31907310594404,81.15334824089504,-0.8342751349509996
1.445,80.69029545171053,81.53744125926835,-0.8471458075578226
1.45,81.00158430030473,81.86085817401086,-0.8592738737061296
1.455,81.25255376954074,82.12320071997416,-0.8706469504334251
1.46,81.44286899444026,82.32413342799934,-0.8812644335590818
1.465,81.57222088423606,82.46339030952426,-0.8911694252881972
1.47,81.64039399704242,82.54075822553398,-0.9003642284915543
1.475,81.64727497869653,82.55607509067673,-0.9088001119801987
1.48,81.59283726877739,82.50923392611205,-0.9163966573346585
1.485,81.4771195003697,82.40018838905648,-0.9230688886867853
1.49,81.30020605849522,82.22895766002554,-0.9287516015303225
1.495,81.06221588870648,81.99562917249618,-0.9334132837897045
1.5,80.76330159119841,81.70035868783351,-0.9370570966351011
1.505,80.40365747222779,81.34336806020987,-0.9397105879820771
1.51,79.98353206953581,80.92494182132586,-0.9414097517900473
1.515,79.503240234179,80.44542381727537,-0.9421835830963659
1.52,78.96317093433255,79.90521485236658,-0.942043918034031
1.525,78.36378875672031,79.30477184091048,-0.9409830841901652
1.53,77.705629649336,78.64460832313381,-0.9389786737978056
1.535,76.98929316044777,77.92529577614434,-0.936002615696566
1.54,76.21543405275476,77.14746499814207,-0.9320309453873108
1.545,75.38475594626166,76.31180690551608,-0.9270509592544158
1.55,74.49800846848231,75.41907237542765,-0.921063906945335
1.555,73.55598795827925,74.47007113135946,-0.9140831730802148
1.56,72.55954064492407,73.46566994191228,-0.9061292969882118
1.565,71.5095665923248,72.4067905653676,-0.8972239730427987
1.57,70.40702271677048,71.2944078655384,-0.887385148767919
1.575,69.25292380904065,70.12954836138279,-0.8766245523421361
1.58,68.04834129716583,68.91328928038993,-0.8649479832240985
1.585,66.79440011900331,67.6467580168866,-0.8523578978832802
1.59,65.4922748249874,66.33113171634139,-0.8388568913539842
1.595,64.14318579873166,64.96763676726218,-0.8244509685305133
1.6,62.748396501008216,63.55754797223907,-0.8091514712308552
1.605,61.30921195565277,62.10218735231896,-0.7929753966661863
1.61,59.82697845707226,60.602922587845555,-0.775944130773297
1.615,58.30308386124455,59.06116525873482,-0.7580813974902654
1.62,56.7389578992792,57.4783690293216,-0.7394111300423987
1.625,55.136071972850004,55.85602791157383,-0.7199559387238281
1.63,53.49593811437746,54.19567468933447,-0.6997365749570079
1.635,51.82010716991503,52.49887948930787,-0.6787723193928343
1.64,50.11016637280461,50.767248454204555,-0.6570820813999418
1.645,48.36773675221996,49.00242241299871,-0.6346856607787501
1.65,46.59447068187829,47.20607547272819,-0.6116047908498956
1.655,44.792049826548435,45.37991346843461,-0.5878636418861731
1.66,42.9621836061684,43.52567224798524,-0.5634886418168392
1.665,41.106607924104715,41.64511585123848,-0.5385079271337645
1.67,39.227084076839425,39.74003461013405,-0.512950533294628
1.675,37.325397625500365,37.81224322977093,-0.4868456042705631
1.68,35.403356970089504,35.86357891077327,-0.4602219406837662
1.685,33.46279163228537,33.895899522384276,-0.4331078900989098
1.69,31.505550273372105,31.91108181111588,-0.4055315377437765
1.695,29.53349848058672,29.911019643970555,-0.377521163383836
1.7,27.548516581589684,27.897622225284803,-0.3491056436951183
1.705,25.55249749700393,25.872812282065762,-0.3203147850618322
1.71,23.547344806750427,23.83852418521203,-0.291179378461603
1.715,21.534970913818732,21.796702025332824,-0.26173111151409145
1.72,19.51729536589007,19.749297639559085,-0.23200227366901416
1.725,17.496243179342887,17.69826863020432,-0.2020254508614343
1.73,15.473743138922538,15.645576380617243,-0.1718332416947046
1.735,13.451726008596728,13.593184093051136,-0.141458084454408
1.74,11.432122606014861,11.543054853763776,-0.11093224774891475
1.745,9.416861807735437,9.497149716042355,-0.0802879083069179
1.75,7.407868497342991,7.457425801219325,-0.04955730387633395
1.755,5.407061537979994,5.425834396891692,-0.018772858911698442
1.76,3.416342562082026,3.404321363729614,0.01202119835241211
1.765,1.4372471251619292,1.3949117797550499,0.04233534540687933
1.77,-0.5289870936983003,-0.6003100404354822,0.07132294673718187
