timestamp,omega_eng(t),omega_load(t),delta_w(t)
1.389,100.748402314817,100.72140993971026,0.026992375106743793
1.39,100.74843382307562,100.7610408807394,-0.012607057663785781
1.391,100.75964060558145,100.80047055954897,-0.040829953967516985
1.392,100.80239444233328,100.83966029702401,-0.03726585469073029
1.393,100.87423660037517,100.87872264779011,-0.004486047414943073
1.394,100.95159152900492,100.91783985127495,0.0337516777299669
1.395,101.00682099229041,100.95713083896686,0.04969015332355298
1.396,101.02830034333826,100.99656544981455,0.031734893523704955
1.397,101.02892713100984,101.03598666047331,-0.007059529463475656
1.398,101.03679648371308,101.0752244704643,-0.03842798675123049
1.399,101.07474462800946,101.11421936395142,-0.03947473594196538
1.4,101.14364068916731,101.15306672374523,-0.009426034577913356
1.401,101.2216845246604,101.19194721270748,0.02973731195292828
1.402,101.28031511902253,101.2309937001245,0.049321418898031766
1.403,101.30514454847858,101.27019428138897,0.03495026708961291
1.404,101.30656882092107,101.30940143146452,-0.002832610543450187
1.405,101.31219624687289,101.34844006508365,-0.036243818210763834
1.406,101.34656470610275,101.3872357540493,-0.04067104794654597
1.407,101.41303009329546,101.42587050507251,-0.012840411777048644
1.408,101.49122380763623,101.46452246717926,0.026701340456966705
1.409,101.55204820376596,101.50333351536688,0.048714688399087436
1.41,101.57919683270582,101.5423045617068,0.036892270999018706
1.411,101.58128140331301,101.5812953766375,-1.3973324485050398e-5
1.412,101.58551355490653,101.62012830453112,-0.034614749624594765
1.413,101.6175330730125,101.65871950631883,-0.04118643330633631
1.414,101.682313318467,101.69714220395615,-0.014828885489151844
1.415,101.76039171381252,101.73557244112108,0.02481927269144535
1.416,101.82232653573084,101.7741570458952,0.04816948983564373
1.417,101.85066963584109,101.81290418485459,0.037765450986498195
1.418,101.85305654739139,101.85167780119238,0.0013787461990091288
1.419,101.85656068199647,101.8902991933786,-0.03373851138212558
1.42,101.88744131637297,101.92868023297773,-0.04123891660475465
1.421,101.95141053396554,101.96689036885755,-0.015479834892005329
1.422,102.02927454900622,102.00510475684756,0.02416979215865922
1.423,102.09132045121615,102.04347169669975,0.047848754516394365
1.424,102.11969394994483,102.08200103925931,0.0376929106855215
1.425,102.12191522626158,102.1205573132371,0.0013579130244778526
1.426,102.12526829875773,102.15896179918836,-0.0336935004306298
1.427,102.1562043185531,102.19712698378304,-0.04092266522994237
1.428,102.22028253099528,102.23512370804217,-0.014841177046889698
1.429,102.29788801698803,102.27312775542774,0.024760261560288654
1.43,102.35906979173167,102.31128559886648,0.047784192865194086
1.431,102.38630521556108,102.34960320618374,0.03670200937733625
1.432,102.38788718093275,102.3879420415216,-5.486058884685008e-5
1.433,102.39167318054601,102.42612437867938,-0.034451198133368166
1.434,102.42386129741293,102.46406826427355,-0.04020696686062308
1.435,102.48894007338893,102.50185104110689,-0.012910967717957078
1.436,102.56618600338024,102.53965042826604,0.026535575114195353
1.437,102.6254881175779,102.5776075458939,0.04788057168400428
1.438,102.65044417524425,102.61571890548238,0.0347252697618643
1.439,102.65101128192258,102.65383958879124,-0.002828306868664754
1.44,102.65591748388132,102.69179437069937,-0.035876886818044795
1.441,102.69057114914571,102.72951205688672,-0.03894090774100789
1.442,102.75743426044792,102.76708131717372,-0.009647056725796688
1.443,102.83405246146921,102.80468239422457,0.029370067244641973
1.444,102.8903638984458,102.84244692148316,0.047916976962639524
1.445,102.9119709178845,102.8803564157779,0.031614502106606324
1.446,102.91135450333725,102.91825702535613,-0.0069025220188763114
1.447,102.91825764830095,102.95597850066568,-0.03772085236472833
1.448,102.95660054554074,102.99346601810717,-0.0368654725664328
1.449,103.02582944158623,103.03082379630361,-0.004994354717382521
1.45,103.10127801382612,103.06823394242298,0.033044071403139696
1.451,103.15336221709954,103.10581356300166,0.04754865409788067
1.452,103.17069446710751,103.14352385190517,0.02717061520233699
1.453,103.16904931235554,103.18120074821378,-0.012151435858243076
1.454,103.17907908462527,103.21868285294237,-0.03960376831709311
1.455,103.22230035866087,103.25593772203514,-0.03363736337426815
1.456,103.29415582291858,103.29308827419933,0.0010675487192486344
1.457,103.36752605986028,103.33031603655827,0.037210023302009176
1.458,103.41403378611136,103.36771750977695,0.04631627633440871
1.459,103.42642210186561,103.40522882791903,0.02119327394657944
1.46,103.42434590342373,103.442676316239,-0.018330412815274144
1.461,103.4389078883173,103.47991301955327,-0.04100513123596272
1.462,103.48806319268803,103.51693501081631,-0.028871818128280324
1.463,103.56234363741599,103.55388534216885,0.008458295247137926
1.464,103.63229709954464,103.59094023750974,0.04135686203490252
1.465,103.67184255997462,103.62816860859759,0.04367395137703056
1.466,103.67903235243537,103.66547802692162,0.013554325513752019
1.467,103.6776727098966,103.70268830890114,-0.025015599004547084
1.468,103.69840662164918,103.73967435297348,-0.04126773132429662
1.469,103.75425302905467,103.77646641257321,-0.022213383518547403
1.47,103.83014166765521,103.81322656947262,0.016915098182593624
1.471,103.89490482921917,103.85011845660148,0.04478637261769336
1.472,103.92622454507158,103.88717597089392,0.03904857417765584
1.473,103.92857248088305,103.92427678199556,0.004295698887489152
1.474,103.92969175127953,103.96124039557388,-0.03154864429434667
1.475,103.95833643089264,103.99797252556374,-0.039636094671095634
1.476,104.02109957119765,104.03454178555916,-0.013442214361504057
1.477,104.09703002846426,104.07112474094349,0.02590528752077148
1.478,104.15448405943883,104.10786261204846,0.04662144739036478
1.479,104.17669063818332,104.14474738543248,0.03194325275083543
1.48,104.1753736433928,104.18162880901224,-0.006255165619435843
1.481,104.18132664702385,104.21833570134179,-0.03700905431793444
1.482,104.21946687822803,104.25481430061238,-0.03534742238434774
1.483,104.2885596557692,104.2911728781328,-0.0026132223635926266
1.484,104.36215032264806,104.32759371174136,0.03455661090670503
1.485,104.41005600047849,104.36418386792478,0.04587213255371125
1.486,104.42298023642836,104.40088855385429,0.02209168257407157
1.487,104.42016490412534,104.43753607875036,-0.01737117462501203
1.488,104.43373354021888,104.47397749278912,-0.040243952570236274
1.489,104.48241840898008,104.51020846935164,-0.027790060371557956
1.49,104.55616004017108,104.54637370200682,0.00978633816426111
1.491,104.62428771143892,104.58264783766653,0.04163987377239664
1.492,104.66067622872393,104.61909154678285,0.041584681941074564
1.493,104.66525729891487,104.65560239361095,0.009654905303918326
1.494,104.66414812142476,104.69199912494747,-0.02785100352271286
1.495,104.68817900975141,104.72817028310892,-0.039991273357514956
1.496,104.74743594218855,104.76416678937738,-0.016730847188838993
1.497,104.82285954744638,104.8001603828595,0.022699164586882148
1.498,104.8819506523063,104.83630080395235,0.045649848353946254
1.499,104.9056789905085,104.87259183198076,0.03308715852774924
1.5,104.9043155257816,104.90888873922869,-0.004573213447088165
1.501,104.90897793944838,104.94501810314524,-0.03604016369686747
1.502,104.94579492603816,104.98092143085218,-0.03512650481401636
1.503,105.01411882536877,105.01670478867176,-0.00258596330299099
1.504,105.08699224166315,105.05255044238903,0.034441799274119944
1.505,105.13359500155977,105.0885639529808,0.045031048578962896
1.506,105.14500434513579,105.12468661216958,0.020317732966205426
1.507,105.1417247372586,105.16074478335317,-0.019020046094567533
1.508,105.15658246618446,105.1965946301208,-0.04001216393633911
1.509,105.20720770464028,105.23224282840195,-0.025035123761668387
1.51,105.28117468606708,105.26784177188813,0.013332914178945998
1.511,105.34637627955739,105.303560988082,0.042815291475392314
1.512,105.37801819383496,105.33944410353816,0.03857409029680525
1.513,105.37954739146767,105.37537281986597,0.004174571601694765
1.514,105.37981885766652,105.41116656614399,-0.03134770847746893
1.515,105.40877248987633,105.44673426675674,-0.03796177688040814
1.516,105.47208983121715,105.48215214416004,-0.010062312942892504
1.517,105.54631206252776,105.51759949878046,0.028712563747305353
1.518,105.59866967225541,105.5532058901121,0.04546378214331526
1.519,105.61489502684513,105.58894154618432,0.025953480660817263
1.52,105.61140623673184,105.62464308726297,-0.013236850531129107
1.521,105.62141109006637,105.66015196087027,-0.03874087080389188
1.522,105.6666392931815,105.69544930432855,-0.02881001114704418
1.523,105.73875859415888,105.73067294489532,0.008085649263563255
1.524,105.80641642647721,105.76599940119338,0.040417025283829844
1.525,105.84200890707689,105.80149241264138,0.040516494435507866
1.526,105.84533714596158,105.83704913748046,0.008288008481116549
1.527,105.84385172151941,105.87248824882924,-0.028636527309828352
1.528,105.86915583755928,105.90770473173079,-0.038548894171512416
1.529,105.92984067647257,105.9427607404994,-0.012920064026829436
1.53,106.00402650019667,105.97783258759738,0.02619391259929671
1.531,106.05814187947824,106.01305813154373,0.04508374793451253
1.532,106.0758610870313,106.04841817628369,0.027442910747609517
1.533,106.07225264783797,106.08375353626978,-0.011500888431811518
1.534,106.08083160104012,106.11890207670135,-0.0380704756612289
1.535,106.12458529268721,106.15383871803007,-0.029253425342858463
1.536,106.19601079929875,106.188698089313,0.007312709985754395
1.537,106.26354784600538,106.22365749335253,0.03989035265284713
1.538,106.29894691026038,106.25878236440487,0.040164545855517986
1.539,106.30185621761154,106.29397013607472,0.007886081536824463
1.54,106.30020255188622,106.32903948271729,-0.0288369308310763
1.541,106.32591133902007,106.36388755275075,-0.037976213730686936
1.542,106.38703557466144,106.39858036092801,-0.011544786266568963
1.543,106.46065049418192,106.43329554626723,0.027354947914687955
1.544,106.51284140855843,106.46816621480355,0.044675193754883935
1.545,106.52839526797338,106.50316470703635,0.025230560937032465
1.546,106.52419615199517,106.53812730249497,-0.013931150499800538
1.547,106.53448091808973,106.57289732731721,-0.03841640922748013
1.548,106.58077495914338,106.60746265985021,-0.026687700706830242
1.549,106.65290198984592,106.64196729006974,0.010934699776171897
1.55,106.71787287688005,106.67658411314264,0.04128876373741264
1.551,106.74894404008363,106.71136201186813,0.037582028215496166
1.552,106.74926209373423,106.74618345286935,0.003078640864885074
1.553,106.7491597791791,106.78086823024691,-0.03170845106781428
1.554,106.77936358844994,106.8153322038849,-0.03596861543496743
1.555,106.84374492327522,106.84966264843084,-0.005917725155612175
1.556,106.91581175007325,106.88404107487003,0.03177067520321941
1.557,106.96217995170147,106.91858121611897,0.043598735582506265
1.558,106.9722613604251,106.95322842977812,0.01903293064697209
1.559,106.967755475854,106.98780863955385,-0.020053163699842003
1.56,106.98338135493157,107.02218276215677,-0.03880140722520764
1.561,107.03590612229164,107.0563709639814,-0.020464841689758373
1.562,107.10910445813529,107.090535406636,0.01856905149929844
1.563,107.16819876630888,107.12483460425881,0.04336416205006799
1.564,107.19097750385207,107.15928137365512,0.0316961301969485
1.565,107.18775348932694,107.19373201225146,-0.005978522924522167
1.566,107.19218648286711,107.22801489152084,-0.03582840865372816
1.567,107.2310758039467,107.26208416331103,-0.031008359364335547
1.568,107.30021053796766,107.29606193801003,0.00414859995763095
1.569,107.36808533886744,107.33012818716259,0.037957151704858916
1.57,107.40426437361414,107.36435779597882,0.03990657763532113
1.571,107.40687945178007,107.3986536999811,0.008225751798974557
1.572,107.40439355100017,107.4328346234889,-0.02844107248873229
1.573,107.42990694781166,107.46679831823724,-0.036891370425578884
1.574,107.49115665789671,107.50061482667296,-0.009458168776248499
1.575,107.56342702111249,107.5344633640951,0.028963657017385458
1.576,107.61192949577669,107.5684687845204,0.043460711256287254
1.577,107.62342526907676,107.60258848630681,0.020836782769947604
1.578,107.61833757460955,107.63665157455067,-0.018313999941113934
1.579,107.63221714565003,107.67051388913954,-0.03829674348951073
1.58,107.68332512834702,107.70418956837261,-0.020864440025590625
1.581,107.75589519132642,107.73783893379412,0.018056257532293785
1.582,107.81447581285218,107.7716213215999,0.04285449125228524
1.583,107.83635774661883,107.80554909616696,0.030808650451874087
1.584,107.83243184572322,107.83947699332246,-0.007045147599242796
1.585,107.83727643007454,107.87323499777274,-0.03595856769820216
1.586,107.87743303869078,107.9067840331494,-0.02935099445862477
1.587,107.94695572620411,107.94025283054013,0.006702895663977415
1.588,108.0128075744011,107.9738192183737,0.038988356027388704
1.589,108.04526870111746,108.0075456287082,0.03772307240926409
1.59,108.0453875915905,108.04132224149933,0.0040653500911673746
1.591,108.04409026181742,108.07496835748812,-0.0308780956707011
1.592,108.07363399935065,108.10839876720566,-0.03476476785500893
1.593,108.13771623168877,108.14170341644461,-0.003987184755843032
1.594,108.20797114995942,108.17506425772221,0.03290689223720733
1.595,108.25023753441297,108.20858559197406,0.0416519424389179
1.596,108.25630616322897,108.24219774816528,0.01410841506368854
1.597,108.25162635362533,108.27572211149632,-0.02409575787099527
1.598,108.27167664584026,108.30903668130107,-0.03736003546080724
1.599,108.32888632173781,108.34219020011653,-0.013303878378721379
1.6,108.40096546267857,108.37535724995053,0.025608212728045032
1.601,108.45166461743192,108.40867436354371,0.0429902538882061
1.602,108.4646758340648,108.44211254243123,0.022563291633574067
1.603,108.45896550033986,108.47550490583515,-0.01653940549529409
1.604,108.471069002125,108.5087025154387,-0.037633513313693356
1.605,108.52081409367587,108.54171414234818,-0.020900048672316984
1.606,108.59262882408004,108.57469885092151,0.017929973158530288
1.607,108.6501165659573,108.60781578683047,0.04230077912683328
1.608,108.67031122497647,108.64107414755527,0.029237077421200297
1.609,108.66538001912232,108.67432518320813,-0.008945164085801594
1.61,108.6712185746616,108.70740217276963,-0.03618359810803895
1.611,108.71356258527379,108.74027758723342,-0.026715001959630058
1.612,108.78359150398406,108.77309005786091,0.01050144612314341
1.613,108.84620465926949,108.80601275743821,0.04019190183127819
1.614,108.8732676464099,108.83908873600323,0.03417891040666632
1.615,108.87035524539051,108.8721908047095,-0.0018355593189909314
1.616,108.87153416640601,108.9051421863185,-0.03360801991249218
1.617,108.906998711068,108.93788407088772,-0.030885359819720293
1.618,108.974275359132,108.9705325201987,0.0037428389332916367
1.619,109.04050258116034,109.00326775159841,0.0372348295619247
1.62,109.07375378541919,109.03616142515254,0.037592360266643254
1.621,109.07357288713291,109.06910888755864,0.004463999574269906
1.622,109.07148904638919,109.10192927359266,-0.030440227203470727
1.623,109.10087512464182,109.13453799291541,-0.03366286827359488
1.624,109.1649227140539,109.16702859757584,-0.0021058835219349703
1.625,109.23350078478909,109.19958317705232,0.03391760773676822
1.626,109.2720570470894,109.23229658075014,0.03976046633925989
1.627,109.2748742002589,109.26508579251679,0.009788407742121308
1.628,109.27065147350407,109.29777003504661,-0.027118561542536668
1.629,109.29489701913943,109.33024430640735,-0.0353472872679248
1.63,109.3556381672423,109.3625813130987,-0.006943145856396882
1.631,109.42558886122626,109.39496161097803,0.030627250248230098
1.632,109.46848591860834,109.42749811525414,0.040987803354198604
1.633,109.47421581082656,109.46012722471426,0.014088586112308121
1.634,109.4686914591394,109.49267078242333,-0.023979323283938925
1.635,109.48876997225884,109.52500825051139,-0.03623827825255432
1.636,109.54643270970371,109.55719423619158,-0.010761526487868878
1.637,109.61705731321712,109.58940592395422,0.027651389262899784
1.638,109.66333103502878,109.62176972619561,0.04156130883316678
1.639,109.67162729569348,109.6542383740622,0.01738892163128014
1.64,109.66537282417413,109.68663746118104,-0.02126463700690806
1.641,109.68223107159767,109.71883514256751,-0.03660407096984386
1.642,109.73726328587423,109.75087134339987,-0.013608057525630102
1.643,109.80810988612616,109.78291932281569,0.02519056331047409
1.644,109.85684118671925,109.81511506890202,0.0417261178172339
1.645,109.86717506090334,109.84742404911404,0.019751011789296058
1.646,109.8605379582829,109.87967562713334,-0.019137668850433442
1.647,109.8750666018129,109.91173022480469,-0.03666362299178161
1.648,109.92806510945456,109.9436168789753,-0.015551769520740777
1.649,109.99888021495005,109.97550534932378,0.023374865626266228
1.65,110.0492108412151,110.0075378843744,0.04167295684069927
1.651,110.06093431266368,110.03968881413448,0.021245498529196993
1.652,110.05409087904751,110.07179047796453,-0.017699598917019443
1.653,110.06712037112219,110.10369858036306,-0.036578209240872184
1.654,110.11877526766764,110.13543525104852,-0.016659983380876042
1.655,110.18944812789907,110.16716785643682,0.022280271462250312
1.656,110.24057497127917,110.19904207011997,0.04153290115920072
1.657,110.25296943947072,110.23103708015681,0.021932359313908023
1.658,110.24598246512991,110.26298687536824,-0.01700441023832866
1.659,110.25829658088396,110.2947450660726,-0.036448485188628865
1.66,110.30934865324997,110.32633093541847,-0.01698228216849884
1.661,110.37985249458866,110.35791096406525,0.021941530523406527
1.662,110.4310079660779,110.38963170914275,0.0413762569351519
1.663,110.44332183579259,110.42147316229065,0.021848673501935423
1.664,110.4361996940295,110.45326937314947,-0.01706967911997026
1.665,110.44855978859856,110.48487429132079,-0.036314502722234465
1.666,110.49976664704859,110.51630843529824,-0.016541788249654132
1.667,110.57009944179289,110.54773904376937,0.02236039802352252
1.668,110.62052417606893,110.57931109733629,0.04121307873263902
1.669,110.63200430647831,110.61100133006255,0.021002976415758212
1.67,110.6247603409941,110.64264225603667,-0.01788191504256531
1.671,110.63793397574068,110.67409062767845,-0.03615665193777318
1.672,110.69003961224352,110.70537227015846,-0.015332657914939318
1.673,110.76016475189422,110.73665670230346,0.023508049590759583
1.674,110.80907904324329,110.76808472911578,0.04099431412750221
1.675,110.81900171495569,110.79962579805,0.019375916905687518
1.676,110.8117133192124,110.83110953891348,-0.019396219701079076
1.677,110.82650142406962,110.86239821746696,-0.03589679339734175
1.678,110.8802033163751,110.89352698263198,-0.013323666256880529
1.679,110.94999072360692,110.92466877080913,0.025321952797781933
1.68,110.99657041250163,110.95595726565884,0.04061314684278727
1.681,111.0042772481678,110.98735069281206,0.01692655535573806
1.682,110.99714458958063,111.01867496338524,-0.02153037380460887
1.683,111.0144009602364,111.04980100864483,-0.035400048408433804
1.684,111.07030972191828,111.08077718024637,-0.010467458328093926
1.685,111.13947790400174,111.11178030698423,0.02769759701750729
1.686,111.18284101281647,111.14293348616327,0.03990752665319519
1.687,111.18778525569444,111.17417999754598,0.013605258148459143
1.688,111.18118748862841,111.20534199656962,-0.024154507941204884
1.689,111.20182427980468,111.2363028219809,-0.03447854217621682
1.69,111.26041083853715,111.26712761426569,-0.006716775728534685
1.691,111.3284728234017,111.29799660881635,0.03047621458534877
1.692,111.36768389177267,111.32901822562245,0.03866566615022293
1.693,111.36949006303004,111.36011748380865,0.009372579221391675
1.694,111.3640363267166,111.39111383657522,-0.027077509858614235
1.695,111.38900807232824,111.4219074350046,-0.03289936267636051
1.696,111.45053632217555,111.45258325431827,-0.0020469321427185605
1.697,111.51675412213032,111.48332318815203,0.033430933978294775
1.698,111.55085357547618,111.51421625047718,0.03663732499900618
1.699,111.54939291134802,111.54516659739049,0.004226313957531147
1.7,111.54595997816267,111.57599342098133,-0.030033442818663048
1.701,111.57621871024992,111.60661870392475,-0.030399993674834036
1.702,111.64066324920216,111.63714939346039,0.0035138557417724314
1.703,111.70401996926358,111.66776574776615,0.03625422149742974
1.704,111.73208617267568,111.69853214300274,0.033554029672941965
1.705,111.72756398379418,111.72933039747,-0.0017664136758099858
1.706,111.72731177512867,111.75998350767898,-0.03267173255031253
1.707,111.76372672921403,111.79044072400568,-0.026713994791649043
1.708,111.8306811763183,111.82083172038837,0.009849455929924034
1.709,111.88988235970379,111.85133007006824,0.0385522896355468
1.71,111.9111319901568,111.88197009200853,0.02916189814827419
1.711,111.90418079879584,111.91261143790265,-0.008430639106819626
1.712,111.90853015614667,111.94308676627159,-0.03455661012492328
1.713,111.95176642101349,111.97337801254245,-0.0216115915289663
1.714,112.02035378282999,112.00363637262984,0.016717410200143945
1.715,112.07387362972278,112.03402188022524,0.039851749497543665
1.716,112.08780250574368,112.06453372674174,0.023268779001938356
1.717,112.07956430282613,112.09501179098376,-0.015447488157633416
1.718,112.09012230335807,112.12530601398115,-0.03518371062307324
1.719,112.14048145721404,112.15543574175433,-0.014954284540294793
1.72,112.20928478322504,112.1855699354494,0.023714847775650583
1.721,112.25547381342308,112.21584661202104,0.03962720140204112
1.722,112.26203303490375,112.24622590771295,0.015807127190797132
1.723,112.25420821363087,112.27653310228762,-0.022324888656740427
1.724,112.27262417923396,112.30664448829558,-0.03402030906161713
1.725,112.32985621849686,112.33661992378252,-0.006763705285663946
1.726,112.39689744286653,112.36663931130921,0.030258131557317824
1.727,112.4341653640484,112.39680908776337,0.03735627628502414
1.728,112.43395510614165,112.4270485711346,0.00690653500704741
1.729,112.42878739459901,112.45717678777862,-0.028389393179608646
1.73,112.45652966131598,112.48710619316815,-0.030576531852162248
1.731,112.51964088516156,112.51693750749138,0.002703377670187024
1.732,112.58244177367598,112.54685141308727,0.035590360588713565
1.733,112.60952066872105,112.57691309956336,0.032607569157690364
1.734,112.60397028515821,112.60700263113723,-0.003032345979022466
1.735,112.60413157045068,112.63694436479155,-0.032812794340870255
1.736,112.64218713716906,112.66669628441713,-0.024509147248068075
1.737,112.70928446866391,112.69639635313783,0.012888115526081378
1.738,112.76504436548011,112.72621274003018,0.03883162544993013
1.739,112.78132045100695,112.75616106183534,0.02515938917160554
1.74,112.77280542862898,112.78608814653357,-0.013282717904587571
1.741,112.78114806812206,112.81583802834757,-0.03468996022550641
1.742,112.82966834276064,112.84542144980647,-0.015753107045824777
1.743,112.89789767985182,112.8750049769715,0.022892702880326965
1.744,112.94381541128399,112.90472876315289,0.03908664813110363
1.745,112.9496921745849,112.93455370799441,0.015138466590485677
1.746,112.94152381496845,112.96430468229816,-0.022780867329714738
1.747,112.9606829057251,112.99386131921551,-0.03317841349041828
1.748,113.01862908139428,113.02329010924693,-0.004661027852648658
1.749,113.08427481855388,113.05277202702744,0.0315027915264352
1.75,113.1180194516157,113.08240323993162,0.03561621168407214
1.751,113.11524248091071,113.11209006597532,0.00315241493538565
1.752,113.11146254969904,113.14165206256101,-0.03018951286196625
1.753,113.14332050907014,113.17101984661144,-0.027699337541307045
1.754,113.20819417955056,113.20031227955083,0.00788189999973099
1.755,113.26700522312919,113.22970537251324,0.03729985061595187
1.756,113.28730054675556,113.2592374928846,0.02806305387096586
1.757,113.27914223538214,113.28876771774692,-0.009625482364782556
1.758,113.28406695250679,113.3181313333764,-0.03406438086960861
1.759,113.32914243977596,113.34732182298661,-0.018179383210650712
1.76,113.39691689259148,113.37649894824985,0.0204179443416308
1.761,113.44469591511734,113.40581097689324,0.03888493822410055
1.762,113.45192789489975,113.43523003965196,0.016697855247798543
1.763,113.44310903248123,113.46458367980601,-0.021474647324779994
1.764,113.46061063158601,113.49374604013,-0.033135408543998324
1.765,113.51749275699329,113.52277829054236,-0.005285533549070465
1.766,113.58286810344516,113.55186096389325,0.031007139551917362
1.767,113.6163038108967,113.58109170835024,0.035212102546452684
1.768,113.61299872034296,113.61037673924346,0.002621981099494519
1.769,113.6092329381737,113.63953583726419,-0.030302899090486335
1.77,113.64182059458655,113.66850336940875,-0.0266827748222056
1.771,113.70682910417518,113.69740260987246,0.009426494302729793
1.772,113.76390518544638,113.72640737341855,0.037497812027822874
1.773,113.78153665289311,113.75554637969472,0.025990273198388536
1.774,113.77250900310085,113.78467171087419,-0.012162707773342163
1.775,113.77960927998957,113.81362480059134,-0.03401552060176982
1.776,113.82747429143753,113.84241476465073,-0.014940473213201244
1.777,113.8947569602859,113.8712089379322,0.02354802235370812
1.778,113.93813445009195,113.90014341282001,0.037991037271936534
1.779,113.94122840509864,113.92916947090106,0.012058934197582971
1.78,113.93319200681421,113.95810913137481,-0.024917124560602133
1.781,113.95579320713487,113.98685584270324,-0.031062635568360975
1.782,114.01608797265469,114.01549565935967,0.0005923132950158561
1.783,114.07833745456705,114.04420996909575,0.034127485471302066
1.784,114.10451691521702,114.07306887033532,0.03144804488169939
1.785,114.09754554950186,114.1019521927374,-0.0044066432355407414
1.786,114.09805199325552,114.1306860617621,-0.03263406850658157
1.787,114.1381670413112,114.15924032483737,-0.021073283526163777
1.788,114.20485768598819,114.18776378062614,0.017093905362045803
1.789,114.25471113074114,114.21641401398395,0.038297116757192384
1.79,114.26348050851999,114.24517727279708,0.018303235722910927
1.791,114.2538587178117,114.27388482914864,-0.02002611133694643
1.792,114.26959734752072,114.30240539425152,-0.03280804673080695
1.793,114.3254052213765,114.33079566282888,-0.005390441452377104
1.794,114.390009544817,114.35923588095245,0.030773663864550826
1.795,114.42197536883569,114.38782222511303,0.034153143722662094
1.796,114.41731363887385,114.41645685172273,0.0008567871511218073
1.797,114.41415027138835,114.44496050324375,-0.030810231855397774
1.798,114.4489039813636,114.4732781650267,-0.024374183663098847
1.799,114.5142906263337,114.5015432562421,0.012747370091602761
1.8,114.56763806445092,114.52992354276854,0.03771452168237488
1.801,114.58010931513749,114.5584271038443,0.021682211293196474
1.802,114.57007480519039,114.58689370390573,-0.01681889871534281
1.803,114.58195040175647,114.61517958714686,-0.033229185390382554
1.804,114.63479061065506,114.64332392003806,-0.008533309382997345
1.805,114.70013357836223,114.67150407560126,0.028629502760963987
1.806,114.7349460796158,114.69982911561846,0.03511696399733921
1.807,114.7315981631388,114.72821356302696,0.0033846001118433833
1.808,114.7268117405601,114.75647696970768,-0.029665229147582295
1.809,114.75900016110423,114.78455316503188,-0.025553003927655027
1.81,114.8234993069152,114.81256807043987,0.010931236475329342
1.811,114.8779192108204,114.84069277931346,0.037226431506937274
1.812,114.89156785174463,114.86894347167373,0.02262438007089429
1.813,114.88134830549855,114.89716323385073,-0.01581492835218512
1.814,114.89208314044902,114.92520501773976,-0.03312187729073912
1.815,114.94407815822926,114.95310368587178,-0.00902552764252107
1.816,115.00926386716802,114.98103586902884,0.028227998139172428
1.817,115.04403604880525,115.00911210487155,0.03492394393370546
1.818,115.0404392806365,115.03724749140375,0.003191789232758424
1.819,115.03559368114398,115.06526166067069,-0.029667979526706745
1.82,115.0681055262079,115.09309020149954,-0.024984675291634062
1.821,115.13258835972694,115.12086123580868,0.011727123918262805
1.822,115.1859240205236,115.14874429996911,0.037179720554490814
1.823,115.19807903698074,115.17674997898692,0.021329057993824563
1.824,115.18761195031288,115.20471811777563,-0.017106167462742405
1.825,115.19982897231422,115.23250655069651,-0.03267757838229102
1.826,115.2532081990346,115.26015928772455,-0.006951088689945095
1.827,115.31744744246892,115.28785504931867,0.02959239315025286
1.828,115.34930608142419,115.31569469547756,0.03361138594662805
1.829,115.34391090629191,115.34358204381425,0.0003288624776587312
1.83,115.34062570004848,115.37133821538869,-0.030712515340212576
1.831,115.37632277188568,115.39891360475896,-0.022590832873277122
1.832,115.4414740761319,115.42644770516141,0.015026370970488756
1.833,115.49141233866727,115.45410269448648,0.03730964418079452
1.834,115.49954418841133,115.48186984339442,0.017674345016914117
1.835,115.48913863548115,115.50958059169417,-0.020441956213019807
1.836,115.50562057928074,115.53710724670732,-0.03148666742657724
1.837,115.56227115689717,115.56451584555644,-0.0022446886592746296
1.838,115.62425604511745,115.59198762344079,0.032268421676661774
1.839,115.65028442849788,115.61960118367337,0.03068324482451601
1.84,115.6421341471841,115.64723886418074,-0.005104716996640946
1.841,115.64260489242234,115.67472787175113,-0.032122979328789825
1.842,115.68415431227668,115.70204734628159,-0.01789303400491349
1.843,115.74981928374355,115.72935428320875,0.020465000534798605
1.844,115.79354775256074,115.75679407698917,0.03675367557157472
1.845,115.7956579135974,115.78432535603234,0.011332557565054913
1.846,115.78663964255917,115.81177039565672,-0.025130753097556635
1.847,115.81043205722163,115.83902892211646,-0.028596864894822716
1.848,115.87132634008428,115.86619974648588,0.005126593598404838
1.849,115.9286918942446,115.89346146464923,0.035230429595358714
1.85,115.94610417859631,115.92085565525349,0.02524852334282457
1.851,115.93551359388519,115.94823721826779,-0.012723624382601884
1.852,115.94284167673712,115.97544998539722,-0.03260830866010167
1.853,115.99226656527003,116.002516096581,-0.010249531310975613
1.854,116.05677781693755,116.02960984389462,0.0271679730429355
1.855,116.09094975690941,116.05684499063507,0.03410476627433923
1.856,116.08624192170684,116.08413662452867,0.002105297178175647
1.857,116.0814864549438,116.11130486098455,-0.02981840604074648
1.858,116.11558998383843,116.13829357489722,-0.022703591058785833
1.859,116.17999913448705,116.16523968192593,0.014759452561122544
1.86,116.22906582429262,116.19230558280019,0.03676024149243062
1.861,116.23584750899632,116.21948024711006,0.016367261886259143
