timestamp,tire_F(t),suspension_travel(t),seat_a(t)
1.08,-4280.419116659591,0.8184118232480995,0.08774033547067575
1.09,-4269.178808746032,0.8185149909549727,0.0625523864923764
1.1,-4298.250879179483,0.8186217303700678,0.03572226503900424
1.11,-4316.116978304328,0.818700843805378,0.013221094983422669
1.12,-4316.605534992143,0.8187670347407858,-0.008446036007431228
1.13,-4313.204010552681,0.8188275631362414,-0.02903206445846346
1.14,-4292.736651025929,0.8188972020924463,-0.05320935290570598
1.15,-4304.140227018452,0.8189732201645658,-0.07811543719179212
1.16,-4265.874518666024,0.8190523878083105,-0.10525962979529595
1.17,-4316.880955975492,0.8191460037107352,-0.1331630432789647
1.18,-4363.925865890847,0.8191921496645436,-0.13971352906227139
1.19,-4366.913050242441,0.8192035570197785,-0.13832139629159315
1.2,-4356.485152632647,0.8192102992138025,-0.1355075302487876
